Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,PerformanceIndex,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyAchievement,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HowToEmploy,Incentive,RemoteWork,MonthlyIncome,StressRating,WelfareBenefits,InHouseFacility,ExternalFacility,ExtendedLeave,FlexibleWork,StressSelfReported,Year
54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,9659,7,0,3,1,1,33,2,1,5,4,1,4,New_graduate_recruitment,1905,2,7754,2,1,0,0,0,0,2,2023
44,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1246,1,Female,72,4,1,Research Scientist,4,Married,19982,1,11,2,4,1,10,5,3,10,5,7,7,intern,0,2,4678,2,4,1,1,1,1,1,2023
19,No,Non-Travel,Research & Development,10,3,Medical,1248,1,Female,96,2,1,Research Scientist,2,Single,6148,1,0,3,2,0,1,2,4,1,1,0,0,agent_A,0,3,8610,3,1,1,0,0,0,2,2023
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Divorced,5598,1,16,2,1,3,3,5,3,3,2,1,2,agent_B,0,2,6357,3,1,0,0,0,0,3,2023
54,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,23474,3,36,3,1,0,36,2,3,10,9,0,9,agent_A,0,3,8263,3,2,0,0,0,0,1,2023
31,No,Travel_Rarely,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,17089,1,20,2,4,0,6,2,2,6,5,0,1,intern,0,2,6161,4,1,0,0,0,0,1,2023
31,No,Travel_Rarely,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,17198,1,8,4,2,0,10,2,3,10,9,1,8,intern,4159,4,8319,2,4,1,1,1,1,2,2024
59,No,Travel_Rarely,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,16490,5,16,3,4,0,13,2,3,6,1,0,5,New_graduate_recruitment,2236,3,4709,2,3,1,1,0,1,2,2023
43,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,18625,3,25,3,2,1,25,2,3,8,7,0,7,agent_A,3713,2,7817,2,2,1,0,0,0,1,2023
49,No,Travel_Rarely,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,12124,2,27,2,3,1,23,2,4,1,0,0,0,agent_A,0,2,9728,2,3,1,0,1,1,2,2023
36,No,Travel_Frequently,Research & Development,1,3,Marketing,314,3,Female,46,3,3,Sales Executive,2,Married,9256,1,12,2,3,0,11,2,2,11,8,1,9,direct_recruiting,1905,2,6352,1,4,1,1,1,1,1,2024
48,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,16620,5,17,1,3,0,7,4,2,1,0,0,0,intern,0,1,7787,1,4,1,1,0,1,1,2023
27,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,3208,1,15,1,2,3,5,2,3,5,3,0,3,direct_recruiting,0,1,6133,3,1,0,0,0,0,3,2023
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,4204,1,1,1,2,2,6,2,3,6,0,1,0,intern,0,1,8209,2,3,1,0,0,1,2,2023
48,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,8733,6,11,2,3,0,25,3,4,1,0,0,0,intern,650,3,8083,2,1,1,0,0,0,1,2023
30,No,Travel_Rarely,Research & Development,3,2,Medical,690,4,Female,87,2,4,Sales Executive,4,Divorced,3423,1,1,3,2,2,7,2,2,7,1,2,3,intern,0,4,7703,2,2,1,0,0,0,1,2024
34,No,Travel_Rarely,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,21643,0,6,3,4,0,2,5,2,1,0,0,0,intern,4236,3,8918,3,2,0,0,0,1,3,2023
41,No,Travel_Rarely,Sales,16,2,Life Sciences,1340,2,Male,88,3,5,Research Scientist,2,Married,8751,9,8,1,3,1,7,5,3,5,3,1,1,intern,0,2,6569,3,3,1,0,0,0,3,2024
33,No,Travel_Rarely,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,21708,0,13,3,4,2,10,3,3,9,8,0,8,intern,4495,4,9465,2,4,1,1,0,1,1,2023
19,No,Travel_Rarely,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,21221,1,14,2,4,0,1,2,3,1,0,0,1,intern,2298,4,7661,2,3,1,1,0,1,1,2023
23,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,16901,1,6,4,4,1,1,2,3,1,0,0,1,intern,1764,4,3529,2,4,1,1,0,1,4,2023
25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,8040,1,0,2,4,0,1,4,3,1,0,1,0,agent_C,0,0,6184,1,4,1,1,1,1,1,2024
26,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,9973,1,8,4,2,0,8,2,2,8,5,2,2,intern,3289,4,6578,3,2,0,0,0,0,2,2023
45,Yes,Travel_Rarely,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,2493,2,32,3,1,0,26,2,3,24,10,1,11,agent_A,0,2,6130,2,4,1,1,1,1,2,2023
55,No,Non-Travel,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,25592,1,26,3,4,1,34,3,3,33,9,15,0,intern,0,3,4533,3,4,1,1,0,1,3,2024
21,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,25308,1,7,4,3,0,2,2,1,2,2,2,2,intern,0,3,10767,4,1,0,0,0,0,4,2023
46,No,Travel_Rarely,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,9946,2,6,3,3,1,26,2,3,11,4,0,8,intern,1739,1,3663,3,1,0,0,0,0,1,2023
31,No,Travel_Rarely,Sales,25,2,Technical Degree,475,3,Female,86,3,2,Sales Executive,1,Divorced,6039,7,8,2,4,0,5,3,3,3,3,3,3,intern,0,1,8244,2,3,1,1,1,1,2,2024
51,No,Travel_Frequently,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19196,4,0,4,1,1,31,5,2,29,10,11,10,intern,2497,3,4994,4,1,0,0,0,0,4,2023
59,No,Travel_Rarely,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,20002,6,13,2,4,0,25,6,2,9,7,5,4,intern,0,3,9038,3,1,0,0,0,0,2,2023
34,No,Travel_Frequently,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,22534,4,18,2,3,2,15,2,4,11,8,5,10,agent_A,0,3,4696,4,2,0,0,0,0,3,2024
28,No,Travel_Frequently,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,6842,0,10,1,3,0,5,2,2,4,2,0,2,agent_C,0,2,7510,3,1,0,0,0,0,3,2023
44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,17477,1,13,3,4,2,26,4,2,25,9,14,13,intern,4505,0,9485,3,2,1,0,1,0,3,2023
34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,21833,4,28,1,4,2,14,5,4,10,9,1,8,intern,0,2,8489,2,3,0,0,0,1,3,2024
41,No,Travel_Rarely,Research & Development,2,2,Medical,352,3,Male,66,3,5,Research Director,3,Married,6020,0,9,3,4,0,23,3,3,22,8,4,10,intern,0,3,5845,2,3,1,0,0,1,2,2024
42,No,Travel_Rarely,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,5628,6,28,3,4,0,18,2,3,1,0,0,0,intern,0,3,6985,3,2,0,0,0,1,2,2023
43,No,Travel_Rarely,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,20364,3,39,3,4,0,23,3,4,21,7,15,17,intern,4185,3,8811,1,4,1,1,1,1,1,2023
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,2323,9,3,1,4,0,18,2,3,16,14,5,12,intern,0,2,8239,2,2,1,0,0,0,2,2023
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,14075,1,0,1,4,1,10,2,3,10,7,0,5,agent_C,0,4,4313,4,2,0,0,0,1,4,2023
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,14222,1,30,2,2,1,2,2,3,2,2,2,2,intern,0,3,11448,2,3,0,0,0,0,2,2023
51,No,Travel_Frequently,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,4257,0,16,3,2,0,8,6,2,7,0,7,7,intern,0,3,5865,3,2,0,0,0,0,3,2023
49,No,Non-Travel,Research & Development,6,3,Life Sciences,1022,3,Male,72,3,2,Healthcare Representative,3,Single,12858,2,5,3,3,0,20,3,3,3,3,3,3,intern,3227,3,6794,2,1,1,1,0,0,1,2024
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285,3,10,2,1,2,10,2,3,7,7,7,7,agent_B,497,2,2488,5,2,0,0,0,0,2,2023
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,4732,2,14,1,2,0,5,2,2,3,2,1,2,intern,0,0,8361,3,1,1,0,0,0,1,2023
25,No,Travel_Rarely,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,18830,1,10,2,4,0,2,3,2,2,2,2,1,agent_B,0,2,10023,2,2,1,0,0,1,2,2024
32,No,Travel_Rarely,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,11693,1,2,3,3,2,10,4,4,10,7,0,8,intern,2996,3,8697,1,4,1,1,0,1,2,2024
45,No,Travel_Frequently,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,13035,3,32,4,3,0,22,4,3,0,0,0,0,agent_A,3797,5,7594,3,1,0,0,0,0,1,2023
39,No,Travel_Rarely,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17334,6,28,2,4,2,21,4,3,19,9,15,2,intern,0,2,5378,2,4,1,1,1,1,2,2023
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,26076,1,35,2,4,2,2,3,3,2,2,2,2,intern,0,4,6881,3,1,0,0,0,0,2,2023
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,22845,1,26,3,1,1,10,3,3,10,4,1,1,New_graduate_recruitment,2341,3,5854,2,4,1,1,0,1,1,2023
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,22154,0,1,2,1,0,6,2,3,5,2,0,3,intern,0,0,8461,4,1,1,0,0,0,3,2023
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,23631,0,28,2,1,1,10,6,3,9,2,6,7,intern,0,3,8411,2,4,1,0,1,1,1,2023
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,5747,3,4,2,1,0,10,0,3,7,7,1,7,intern,0,2,7958,1,4,1,1,1,1,1,2024
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,22957,6,25,2,3,0,10,3,4,7,6,5,7,intern,1709,2,5698,2,2,1,0,0,0,1,2023
39,No,Non-Travel,Research & Development,6,2,Other,1782,3,Female,55,1,2,Laboratory Technician,4,Married,16392,1,11,1,1,3,6,6,3,6,5,1,5,intern,0,3,5646,1,4,1,1,1,1,1,2024
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,22422,4,18,1,2,0,25,2,3,3,2,1,2,intern,0,2,4770,4,1,0,0,0,0,2,2023
40,Yes,Travel_Rarely,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,17235,2,23,2,3,0,9,2,3,5,4,1,0,intern,0,0,9796,2,2,1,0,0,1,2,2023
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,21534,9,3,4,3,0,10,2,2,8,7,7,7,intern,3017,4,6706,4,2,0,0,0,0,3,2023
30,No,Travel_Rarely,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,25927,1,37,4,4,2,9,2,3,9,1,0,8,intern,3141,4,6283,2,3,1,0,1,1,3,2023
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,13352,0,19,1,1,0,9,6,3,8,7,1,7,intern,0,4,7263,2,1,0,0,0,0,5,2023
31,No,Non-Travel,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,8935,1,28,4,1,1,10,5,2,10,8,9,6,agent_A,0,4,11385,2,4,1,1,1,1,2,2023
41,No,Non-Travel,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,22074,1,19,2,1,0,19,4,3,19,2,11,9,intern,0,3,5002,2,4,1,1,1,1,2,2024
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,8319,1,5,1,1,0,3,2,4,3,2,2,2,agent_B,0,1,3935,4,1,0,0,0,0,3,2023
44,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,14669,4,19,2,3,0,10,4,4,3,2,1,2,intern,0,0,9109,3,2,1,0,0,0,3,2023
42,No,Non-Travel,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,26582,0,36,2,4,0,21,3,2,20,8,2,10,intern,2026,3,6755,2,4,1,1,0,1,2,2023
55,No,Travel_Rarely,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,6992,4,4,3,4,1,23,5,3,19,9,9,11,intern,623,2,6369,1,4,1,1,1,1,1,2023
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,4022,6,1,3,1,0,36,4,3,7,3,7,7,intern,0,4,9207,2,1,1,0,0,0,2,2023
40,No,Non-Travel,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,8532,9,25,3,2,1,6,0,3,4,2,0,0,intern,2557,4,5975,2,3,1,1,0,1,2,2023
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,5494,0,19,1,4,1,10,0,2,9,7,1,6,direct_recruiting,0,4,7635,2,3,1,1,0,1,1,2023
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,22455,1,4,2,3,0,9,4,3,9,8,8,8,agent_C,1996,2,6655,3,2,1,0,0,0,1,2023
41,No,Travel_Frequently,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4297,0,22,3,4,1,10,2,3,9,3,1,7,intern,0,2,5662,2,3,1,0,0,1,2,2023
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,2690,1,0,1,2,0,9,3,3,9,6,1,1,intern,0,2,11482,3,2,1,0,0,0,3,2024
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,17588,1,11,1,2,1,33,2,3,33,9,0,10,intern,0,2,7226,3,3,1,0,0,0,3,2024
38,No,Travel_Rarely,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,19461,3,2,2,4,1,11,3,3,7,7,1,7,agent_B,1149,2,3830,2,2,0,0,0,0,3,2024
34,No,Travel_Rarely,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,23553,1,29,2,4,0,10,6,4,10,8,9,6,agent_A,0,2,5902,1,4,1,1,1,1,2,2023
25,No,Travel_Rarely,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,9075,3,29,1,3,3,7,6,2,3,2,1,2,intern,0,4,6829,2,4,1,1,1,1,1,2023
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,12023,7,15,3,4,0,31,0,2,10,9,5,9,New_graduate_recruitment,0,1,5079,1,4,1,1,0,1,1,2023
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,6762,3,16,4,3,1,7,3,3,4,2,0,3,direct_recruiting,0,2,7829,3,2,1,0,0,0,1,2023
36,No,Travel_Frequently,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,2261,2,10,3,4,1,17,2,2,15,7,6,13,intern,0,2,5618,2,4,1,0,0,1,2,2023
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,18706,1,10,1,3,0,11,2,3,10,9,0,8,intern,0,3,6931,1,3,1,1,0,0,1,2023
27,No,Travel_Rarely,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,6527,8,27,3,2,1,5,4,3,1,0,0,0,intern,1627,5,4900,3,3,1,1,0,1,2,2023
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,24439,3,38,3,2,0,29,1,2,5,2,0,3,direct_recruiting,3133,3,6597,3,1,1,0,0,0,2,2023
18,No,Non-Travel,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,19305,1,32,2,3,0,0,5,4,0,0,0,0,agent_B,1925,3,6418,2,3,1,1,1,1,2,2023
35,No,Travel_Rarely,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,10846,0,0,2,2,1,10,0,3,9,7,0,0,intern,0,3,4020,2,4,1,1,1,1,2,2024
27,No,Travel_Frequently,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,20392,3,4,4,2,0,8,3,3,6,2,0,0,intern,2089,4,4179,3,2,0,0,0,0,3,2023
55,No,Travel_Rarely,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,9277,6,31,3,3,0,24,2,2,19,7,3,8,agent_A,568,4,8709,3,3,1,1,0,0,3,2023
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,18235,4,0,2,1,1,33,0,3,19,16,15,9,intern,821,4,2738,3,1,0,0,0,0,4,2023
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,15891,1,1,4,3,3,5,2,3,5,4,0,0,intern,0,5,6183,2,3,1,1,1,1,2,2023
40,No,Travel_Rarely,Research & Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,13888,5,15,4,2,3,15,0,3,12,11,11,8,intern,4516,4,9032,3,4,1,0,0,1,2,2023
34,Yes,Travel_Rarely,Research & Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,17491,4,29,2,1,2,10,1,3,8,7,7,7,intern,0,5,7332,3,4,1,1,0,1,4,2023
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,11882,7,27,3,3,0,3,3,4,1,0,0,0,intern,0,2,7050,1,4,1,1,1,1,1,2023
35,Yes,Travel_Frequently,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,23288,0,31,3,3,1,5,0,2,4,2,3,2,agent_A,2396,4,5992,3,2,0,0,0,0,2,2023
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,15748,1,6,1,4,3,4,2,3,4,2,0,3,agent_C,0,2,7608,1,4,1,1,0,1,1,2024
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6163,1,9,1,4,0,14,2,4,14,11,4,11,intern,0,2,7021,2,4,1,1,1,1,1,2023
28,No,Travel_Rarely,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,24232,1,28,1,3,1,5,0,3,5,3,0,4,intern,0,3,1873,2,4,1,0,1,1,2,2023
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,21057,1,23,3,4,2,10,3,2,10,2,6,7,intern,4315,4,10788,4,2,0,0,0,1,2,2023
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,3567,3,38,2,4,2,8,2,4,5,4,1,4,intern,0,5,9655,3,3,0,0,0,1,3,2023
51,No,Travel_Frequently,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,15395,2,6,1,2,0,14,5,3,4,2,3,2,intern,0,1,6831,3,1,0,0,0,0,2,2023
41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,13953,3,14,3,1,2,12,4,2,6,2,3,3,direct_recruiting,2378,5,5007,3,2,0,0,0,1,1,2023
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,5182,7,30,3,4,0,8,2,3,6,4,1,3,intern,0,3,10885,2,4,1,0,0,1,2,2024
33,No,Travel_Frequently,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,19293,6,30,2,1,0,8,2,4,5,4,1,2,intern,3355,2,11184,4,1,0,0,0,0,2,2023
32,No,Travel_Rarely,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,20497,0,4,2,1,3,4,3,2,3,2,1,2,intern,0,3,9677,3,2,0,0,0,0,5,2023
39,No,Non-Travel,Research & Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,3449,3,29,4,2,1,13,2,3,6,4,0,5,intern,0,5,3732,2,4,1,1,1,1,2,2024
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,12477,2,12,1,2,0,6,3,2,3,2,1,2,intern,0,3,7850,2,3,1,0,0,1,2,2023
36,No,Travel_Frequently,Research & Development,10,3,Other,1028,4,Male,59,4,4,Laboratory Technician,3,Married,9731,1,0,1,2,1,4,3,2,4,3,2,3,intern,0,4,5543,3,1,0,0,0,0,3,2024
43,No,Travel_Rarely,Research & Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,20003,1,17,3,1,0,20,3,1,20,7,1,8,intern,3212,3,6764,3,4,1,1,1,1,2,2024
27,No,Travel_Rarely,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,7100,1,1,1,4,0,6,3,3,6,2,4,4,agent_A,0,4,7662,2,3,1,0,0,1,1,2023
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,25681,1,41,2,4,0,8,2,3,8,2,7,7,intern,0,3,6465,2,3,1,1,0,1,2,2023
26,No,Travel_Rarely,Research & Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,4050,0,6,2,4,0,5,2,3,4,3,1,1,intern,0,3,4497,2,3,1,0,0,0,1,2024
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,16616,0,22,3,3,1,21,5,3,20,7,0,9,intern,2702,1,5689,2,4,1,0,1,1,1,2023
52,No,Travel_Rarely,Research & Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,17363,9,27,2,3,0,12,2,1,5,4,0,4,intern,1919,3,6397,3,2,0,0,0,1,2,2023
37,No,Travel_Rarely,Research & Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,19106,4,3,3,1,0,8,6,3,3,2,0,2,intern,3971,2,8360,3,2,1,0,0,1,3,2023
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,19944,2,22,1,3,0,10,2,3,2,2,2,2,intern,0,4,7376,3,1,0,0,0,0,3,2023
25,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,4910,4,6,1,2,1,7,2,2,3,2,0,2,intern,0,3,7240,4,1,0,0,0,0,4,2023
26,No,Travel_Rarely,Research & Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,23577,0,4,2,4,0,8,2,3,7,7,0,7,New_graduate_recruitment,0,1,7743,2,3,1,1,0,1,2,2023
29,No,Travel_Rarely,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,9769,1,23,2,1,0,10,3,2,10,9,0,9,New_graduate_recruitment,0,2,5643,4,1,0,0,0,0,4,2024
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,22710,3,0,4,1,0,20,2,3,4,3,1,3,intern,1748,5,3885,2,2,0,0,0,1,2,2023
29,No,Travel_Frequently,Research & Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,22930,0,12,2,1,0,9,1,3,8,7,7,7,intern,2310,4,7701,3,2,0,0,0,0,1,2023
54,No,Travel_Rarely,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,5652,6,19,4,4,0,29,3,2,20,7,12,7,intern,0,4,7702,2,3,1,1,0,0,1,2023
58,No,Travel_Rarely,Research & Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,22456,3,29,4,3,1,32,3,3,9,8,1,5,intern,2950,2,5901,2,3,1,0,1,1,2,2023
55,No,Travel_Rarely,Research & Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,12414,2,6,2,4,2,31,4,4,7,7,0,0,intern,1761,3,10653,2,3,1,0,0,0,1,2023
36,No,Travel_Rarely,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,20763,3,7,3,4,0,15,3,3,5,4,0,1,New_graduate_recruitment,3856,3,8119,2,3,1,1,1,1,1,2023
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,16154,1,5,2,2,0,1,3,3,1,0,0,0,intern,1834,1,9171,2,2,1,0,0,0,1,2023
